,5 digit NTD ID,agency_name,month_year,trips_num,VOMS,VRM,VRH,date_col,NTD ID,Agency,Mode VOMS_new,VOM_CAT
5742,40028,Lee County Transit,FEB19,303180.0,48.0,249357.0,16702.0,2019-02-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5743,40029,Broward County Board of County Commissioners,FEB19,2167596.0,293.0,1158727.0,90709.0,2019-02-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5744,40030,"City of Gainesville, FL",FEB19,953233.0,116.0,353978.0,29436.0,2019-02-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5745,40031,Lakeland Area Mass Transit District,FEB19,96289.0,30.0,116184.0,7068.0,2019-02-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5746,40032,County of Volusia,FEB19,261191.0,59.0,246988.0,15896.0,2019-02-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5747,40034,County of Miami-Dade ,FEB19,3967565.0,657.0,1995278.0,142553.0,2019-02-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5748,40035,Central Florida Regional Transportation Authority,FEB19,1869516.0,281.0,1226946.0,91786.0,2019-02-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5749,40036,City of Tallahassee,FEB19,276849.0,57.0,197797.0,15773.0,2019-02-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5750,40037,"Board of County Commissioners, Palm Beach County",FEB19,752940.0,118.0,556140.0,39377.0,2019-02-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5751,40038,"Escambia County Board of County Commissioners, FL",FEB19,103106.0,33.0,125646.0,8680.0,2019-02-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5752,40040,Jacksonville Transportation Authority,FEB19,793674.0,161.0,726812.0,51341.0,2019-02-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5753,40041,Hillsborough Area Regional Transit Authority,FEB19,971911.0,137.0,637434.0,51640.0,2019-02-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5754,40046,Sarasota County ,FEB19,224041.0,51.0,239578.0,16492.0,2019-02-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5755,40063,Brevard Board of County Commissioners,FEB19,166353.0,32.0,151744.0,7966.0,2019-02-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5756,40074,Pasco County Board of County Commissioners,FEB19,74358.0,23.0,126751.0,7394.0,2019-02-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5757,40077,South Florida Regional Transportation Authority,FEB19,75413.0,22.0,53229.0,4757.0,2019-02-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
5758,40097,"Council on Aging of St. Lucie, Inc.",FEB19,52055.0,9.0,39715.0,2579.0,2019-02-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
5759,40104,Indian River County,FEB19,85952.0,15.0,73993.0,4058.0,2019-02-01,40104,Indian River County,15,10-49 peak vehicles
5760,40120,"City of Ocala, Florida",FEB19,0.0,0.0,0.0,0.0,2019-02-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
5761,40128,Okaloosa County Board of County Commissioners,FEB19,8499.0,10.0,27282.0,2192.0,2019-02-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
5762,40140,Collier County,FEB19,66564.0,21.0,112453.0,5916.0,2019-02-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
5763,40146,Hernando County Board of County Commissioners,FEB19,0.0,0.0,0.0,0.0,2019-02-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
5764,40155,"St Johns County, Florida",FEB19,0.0,0.0,0.0,0.0,2019-02-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
5765,40158,Lake County Board of County Commissioners,FEB19,29663.0,10.0,44349.0,2677.0,2019-02-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
5766,40185,Bay County Transportation Planning Organization,FEB19,30836.0,10.0,38274.0,2863.0,2019-02-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
5767,40192,Martin County,FEB19,7233.0,6.0,30391.0,1685.0,2019-02-01,40192,Martin County,12,10-49 peak vehicles
5768,40026,Manatee County Board of County Commissioners,MAR19,157454.0,22.0,116461.0,8373.0,2019-03-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
5769,40027,Pinellas Suncoast Transit Authority,MAR19,1215105.0,203.0,795885.0,59986.0,2019-03-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
5770,40028,Lee County Transit,MAR19,345077.0,48.0,271646.0,18249.0,2019-03-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5771,40029,Broward County Board of County Commissioners,MAR19,2261894.0,293.0,1242321.0,97713.0,2019-03-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5772,40030,"City of Gainesville, FL",MAR19,789881.0,116.0,337618.0,27455.0,2019-03-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5773,40031,Lakeland Area Mass Transit District,MAR19,96476.0,30.0,122870.0,7476.0,2019-03-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5774,40032,County of Volusia,MAR19,271411.0,62.0,264406.0,16955.0,2019-03-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5775,40034,County of Miami-Dade ,MAR19,4238045.0,660.0,2201966.0,156136.0,2019-03-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5776,40035,Central Florida Regional Transportation Authority,MAR19,1972943.0,281.0,1337794.0,99731.0,2019-03-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5777,40036,City of Tallahassee,MAR19,298226.0,57.0,197465.0,15770.0,2019-03-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5778,40037,"Board of County Commissioners, Palm Beach County",MAR19,765812.0,118.0,602189.0,42608.0,2019-03-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5779,40038,"Escambia County Board of County Commissioners, FL",MAR19,104665.0,33.0,134521.0,9013.0,2019-03-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5780,40040,Jacksonville Transportation Authority,MAR19,842189.0,165.0,796968.0,56313.0,2019-03-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5781,40041,Hillsborough Area Regional Transit Authority,MAR19,1007059.0,137.0,692178.0,56074.0,2019-03-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5782,40046,Sarasota County ,MAR19,252258.0,51.0,256476.0,17736.0,2019-03-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5783,40063,Brevard Board of County Commissioners,MAR19,171995.0,32.0,162119.0,8564.0,2019-03-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5784,40074,Pasco County Board of County Commissioners,MAR19,72908.0,23.0,136219.0,7943.0,2019-03-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5785,40077,South Florida Regional Transportation Authority,MAR19,83966.0,22.0,57048.0,5098.0,2019-03-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
5786,40097,"Council on Aging of St. Lucie, Inc.",MAR19,54792.0,11.0,49747.0,3175.0,2019-03-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
5787,40104,Indian River County,MAR19,100351.0,15.0,79623.0,4362.0,2019-03-01,40104,Indian River County,15,10-49 peak vehicles
5788,40120,"City of Ocala, Florida",MAR19,0.0,0.0,0.0,0.0,2019-03-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
5789,40128,Okaloosa County Board of County Commissioners,MAR19,7169.0,10.0,29802.0,2268.0,2019-03-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
5790,40140,Collier County,MAR19,71032.0,21.0,123793.0,6508.0,2019-03-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
5791,40146,Hernando County Board of County Commissioners,MAR19,0.0,0.0,0.0,0.0,2019-03-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
5792,40155,"St Johns County, Florida",MAR19,0.0,0.0,0.0,0.0,2019-03-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
5793,40158,Lake County Board of County Commissioners,MAR19,30025.0,10.0,46531.0,2809.0,2019-03-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
5794,40185,Bay County Transportation Planning Organization,MAR19,34714.0,10.0,41906.0,3136.0,2019-03-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
5795,40192,Martin County,MAR19,7791.0,6.0,31835.0,1769.0,2019-03-01,40192,Martin County,12,10-49 peak vehicles
5796,40026,Manatee County Board of County Commissioners,APR19,145365.0,22.0,117431.0,8217.0,2019-04-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
5797,40027,Pinellas Suncoast Transit Authority,APR19,1158992.0,201.0,790231.0,59760.0,2019-04-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
5798,40028,Lee County Transit,APR19,295194.0,48.0,267518.0,17934.0,2019-04-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5799,40029,Broward County Board of County Commissioners,APR19,2268363.0,293.0,1244466.0,97883.0,2019-04-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5800,40030,"City of Gainesville, FL",APR19,913440.0,116.0,380445.0,31298.0,2019-04-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5801,40031,Lakeland Area Mass Transit District,APR19,101355.0,30.0,127283.0,7751.0,2019-04-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5802,40032,County of Volusia,APR19,276444.0,64.0,265920.0,17476.0,2019-04-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5803,40034,County of Miami-Dade ,APR19,4262588.0,660.0,2198392.0,156905.0,2019-04-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5804,40035,Central Florida Regional Transportation Authority,APR19,1934732.0,281.0,1323133.0,98847.0,2019-04-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5805,40036,City of Tallahassee,APR19,349331.0,57.0,214484.0,17194.0,2019-04-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5806,40037,"Board of County Commissioners, Palm Beach County",APR19,786585.0,118.0,594362.0,42168.0,2019-04-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5807,40038,"Escambia County Board of County Commissioners, FL",APR19,108888.0,33.0,135915.0,9108.0,2019-04-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5808,40040,Jacksonville Transportation Authority,APR19,826898.0,165.0,796403.0,56788.0,2019-04-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5809,40041,Hillsborough Area Regional Transit Authority,APR19,1021730.0,137.0,698345.0,55916.0,2019-04-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5810,40046,Sarasota County ,APR19,227016.0,51.0,255043.0,17479.0,2019-04-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5811,40063,Brevard Board of County Commissioners,APR19,172005.0,32.0,156181.0,8664.0,2019-04-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5812,40074,Pasco County Board of County Commissioners,APR19,74738.0,23.0,137787.0,8039.0,2019-04-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5813,40077,South Florida Regional Transportation Authority,APR19,83973.0,22.0,57733.0,5141.0,2019-04-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
5814,40097,"Council on Aging of St. Lucie, Inc.",APR19,58865.0,11.0,50366.0,3274.0,2019-04-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
5815,40104,Indian River County,APR19,102904.0,15.0,79352.0,4370.0,2019-04-01,40104,Indian River County,15,10-49 peak vehicles
5816,40120,"City of Ocala, Florida",APR19,0.0,0.0,0.0,0.0,2019-04-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
5817,40128,Okaloosa County Board of County Commissioners,APR19,6792.0,10.0,30675.0,2330.0,2019-04-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
5818,40140,Collier County,APR19,69832.0,21.0,121202.0,6381.0,2019-04-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
5819,40146,Hernando County Board of County Commissioners,APR19,0.0,0.0,0.0,0.0,2019-04-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
5820,40155,"St Johns County, Florida",APR19,0.0,0.0,0.0,0.0,2019-04-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
5821,40158,Lake County Board of County Commissioners,APR19,31952.0,10.0,48773.0,2944.0,2019-04-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
5822,40185,Bay County Transportation Planning Organization,APR19,37667.0,10.0,42936.0,3216.0,2019-04-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
5823,40192,Martin County,APR19,8051.0,6.0,33066.0,1853.0,2019-04-01,40192,Martin County,12,10-49 peak vehicles
5824,40026,Manatee County Board of County Commissioners,MAY19,124247.0,22.0,118262.0,8101.0,2019-05-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
5825,40027,Pinellas Suncoast Transit Authority,MAY19,1179907.0,201.0,797939.0,59824.0,2019-05-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
5826,40028,Lee County Transit,MAY19,219614.0,45.0,243076.0,15409.0,2019-05-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5827,40029,Broward County Board of County Commissioners,MAY19,2269134.0,293.0,1261739.0,99208.0,2019-05-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5828,40030,"City of Gainesville, FL",MAY19,449912.0,116.0,257932.0,20826.0,2019-05-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5829,40031,Lakeland Area Mass Transit District,MAY19,99332.0,30.0,127311.0,7748.0,2019-05-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5830,40032,County of Volusia,MAY19,284923.0,63.0,269465.0,17608.0,2019-05-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5831,40034,County of Miami-Dade ,MAY19,4302019.0,661.0,2245960.0,159977.0,2019-05-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5832,40035,Central Florida Regional Transportation Authority,MAY19,1979296.0,281.0,1348662.0,100711.0,2019-05-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5833,40036,City of Tallahassee,MAY19,223067.0,57.0,180650.0,14823.0,2019-05-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5834,40037,"Board of County Commissioners, Palm Beach County",MAY19,761736.0,118.0,604525.0,42675.0,2019-05-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5835,40038,"Escambia County Board of County Commissioners, FL",MAY19,113900.0,36.0,141908.0,9560.0,2019-05-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5836,40040,Jacksonville Transportation Authority,MAY19,866010.0,165.0,810160.0,57753.0,2019-05-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5837,40041,Hillsborough Area Regional Transit Authority,MAY19,1022289.0,137.0,709677.0,56924.0,2019-05-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5838,40046,Sarasota County ,MAY19,199774.0,51.0,252856.0,16961.0,2019-05-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5839,40063,Brevard Board of County Commissioners,MAY19,178297.0,32.0,167364.0,8890.0,2019-05-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5840,40074,Pasco County Board of County Commissioners,MAY19,76022.0,23.0,137619.0,8026.0,2019-05-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5841,40077,South Florida Regional Transportation Authority,MAY19,81916.0,22.0,58418.0,5221.0,2019-05-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
5842,40097,"Council on Aging of St. Lucie, Inc.",MAY19,58183.0,11.0,50289.0,3291.0,2019-05-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
5843,40104,Indian River County,MAY19,92842.0,15.0,82174.0,4533.0,2019-05-01,40104,Indian River County,15,10-49 peak vehicles
5844,40120,"City of Ocala, Florida",MAY19,0.0,0.0,0.0,0.0,2019-05-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
5845,40128,Okaloosa County Board of County Commissioners,MAY19,7616.0,10.0,29526.0,2328.0,2019-05-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
5846,40140,Collier County,MAY19,67513.0,20.0,113833.0,6087.0,2019-05-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
5847,40146,Hernando County Board of County Commissioners,MAY19,0.0,0.0,0.0,0.0,2019-05-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
5848,40155,"St Johns County, Florida",MAY19,0.0,0.0,0.0,0.0,2019-05-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
5849,40158,Lake County Board of County Commissioners,MAY19,30098.0,10.0,48700.0,2940.0,2019-05-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
5850,40185,Bay County Transportation Planning Organization,MAY19,40602.0,10.0,42893.0,3213.0,2019-05-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
5851,40192,Martin County,MAY19,7796.0,6.0,33302.0,1852.0,2019-05-01,40192,Martin County,12,10-49 peak vehicles
5852,40026,Manatee County Board of County Commissioners,JUN19,117531.0,22.0,113789.0,7894.0,2019-06-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
5853,40027,Pinellas Suncoast Transit Authority,JUN19,1154592.0,198.0,761670.0,57273.0,2019-06-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
5854,40028,Lee County Transit,JUN19,200098.0,39.0,234965.0,14879.0,2019-06-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5855,40029,Broward County Board of County Commissioners,JUN19,1967260.0,293.0,1194630.0,93955.0,2019-06-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5856,40030,"City of Gainesville, FL",JUN19,390214.0,68.0,232979.0,17585.0,2019-06-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5857,40031,Lakeland Area Mass Transit District,JUN19,88559.0,30.0,116952.0,7126.0,2019-06-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5858,40032,County of Volusia,JUN19,251896.0,62.0,259133.0,16807.0,2019-06-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5859,40034,County of Miami-Dade ,JUN19,3796619.0,660.0,2109068.0,150428.0,2019-06-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5860,40035,Central Florida Regional Transportation Authority,JUN19,1780607.0,281.0,1287959.0,96255.0,2019-06-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5861,40036,City of Tallahassee,JUN19,224303.0,57.0,160829.0,13334.0,2019-06-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5862,40037,"Board of County Commissioners, Palm Beach County",JUN19,684744.0,118.0,582383.0,40953.0,2019-06-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5863,40038,"Escambia County Board of County Commissioners, FL",JUN19,139757.0,36.0,142027.0,9640.0,2019-06-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5864,40040,Jacksonville Transportation Authority,JUN19,777484.0,165.0,766961.0,54675.0,2019-06-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5865,40041,Hillsborough Area Regional Transit Authority,JUN19,913081.0,137.0,667491.0,53874.0,2019-06-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5866,40046,Sarasota County ,JUN19,181573.0,47.0,246206.0,16485.0,2019-06-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5867,40063,Brevard Board of County Commissioners,JUN19,166521.0,32.0,145839.0,8217.0,2019-06-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5868,40074,Pasco County Board of County Commissioners,JUN19,65387.0,23.0,130937.0,7642.0,2019-06-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5869,40077,South Florida Regional Transportation Authority,JUN19,78873.0,22.0,55204.0,5137.0,2019-06-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
5870,40097,"Council on Aging of St. Lucie, Inc.",JUN19,57784.0,11.0,49176.0,3272.0,2019-06-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
5871,40104,Indian River County,JUN19,120470.0,15.0,74650.0,4120.0,2019-06-01,40104,Indian River County,15,10-49 peak vehicles
5872,40120,"City of Ocala, Florida",JUN19,0.0,0.0,0.0,0.0,2019-06-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
5873,40128,Okaloosa County Board of County Commissioners,JUN19,7784.0,10.0,27231.0,2131.0,2019-06-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
5874,40140,Collier County,JUN19,63451.0,20.0,111342.0,5967.0,2019-06-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
5875,40146,Hernando County Board of County Commissioners,JUN19,0.0,0.0,0.0,0.0,2019-06-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
5876,40155,"St Johns County, Florida",JUN19,0.0,0.0,0.0,0.0,2019-06-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
5877,40158,Lake County Board of County Commissioners,JUN19,24588.0,10.0,44340.0,2677.0,2019-06-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
5878,40185,Bay County Transportation Planning Organization,JUN19,38739.0,10.0,40675.0,3034.0,2019-06-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
5879,40192,Martin County,JUN19,7595.0,6.0,30321.0,1669.0,2019-06-01,40192,Martin County,12,10-49 peak vehicles
5880,40026,Manatee County Board of County Commissioners,JUL19,122119.0,23.0,120517.0,8208.0,2019-07-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
5881,40027,Pinellas Suncoast Transit Authority,JUL19,1074616.0,198.0,800813.0,59934.0,2019-07-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
5882,40028,Lee County Transit,JUL19,206114.0,39.0,242270.0,15422.0,2019-07-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
5883,40029,Broward County Board of County Commissioners,JUL19,2099895.0,302.0,1291106.0,101540.0,2019-07-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
5884,40030,"City of Gainesville, FL",JUL19,486638.0,68.0,276470.0,21025.0,2019-07-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
5885,40031,Lakeland Area Mass Transit District,JUL19,99044.0,30.0,126956.0,7718.0,2019-07-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
5886,40032,County of Volusia,JUL19,266181.0,64.0,271791.0,17616.0,2019-07-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
5887,40034,County of Miami-Dade ,JUL19,4067694.0,649.0,2231817.0,159018.0,2019-07-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
5888,40035,Central Florida Regional Transportation Authority,JUL19,1842879.0,281.0,1344816.0,100511.0,2019-07-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
5889,40036,City of Tallahassee,JUL19,207602.0,57.0,176448.0,14640.0,2019-07-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
5890,40037,"Board of County Commissioners, Palm Beach County",JUL19,711482.0,118.0,605978.0,42681.0,2019-07-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
5891,40038,"Escambia County Board of County Commissioners, FL",JUL19,161205.0,36.0,149343.0,9565.0,2019-07-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
5892,40040,Jacksonville Transportation Authority,JUL19,825115.0,165.0,810057.0,57759.0,2019-07-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
5893,40041,Hillsborough Area Regional Transit Authority,JUL19,967701.0,137.0,710997.0,56988.0,2019-07-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
5894,40046,Sarasota County ,JUL19,186392.0,48.0,254655.0,17128.0,2019-07-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
5895,40063,Brevard Board of County Commissioners,JUL19,173508.0,32.0,163020.0,8666.0,2019-07-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
5896,40074,Pasco County Board of County Commissioners,JUL19,68602.0,23.0,137807.0,8040.0,2019-07-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
5897,40077,South Florida Regional Transportation Authority,JUL19,82155.0,22.0,60254.0,6203.0,2019-07-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
